nan nan
-124.148458	43.926593
-124.148458	43.927473
-124.147578	43.928647
-124.147578	43.93246
-124.146992	43.93334
-124.146698	43.938327
-124.146112	43.938621
-124.145818	43.942728
-124.145231	43.943608
-124.144938	43.946835
-124.144351	43.947421
-124.144058	43.950062
-124.143178	43.952995
-124.142885	43.954168
-124.142298	43.957395
-124.141711	43.959156
-124.141418	43.962676
-124.142298	43.964436
-124.142005	43.964729
-124.141711	43.967369
-124.140831	43.96913
-124.140831	43.97177
-124.140831	43.973237
-124.140244	43.973823
-124.139951	43.97441
-124.140244	43.980277
-124.139951	43.983211
-124.139364	43.983797
-124.139071	43.984384
-124.139071	43.990838
-124.138191	43.992305
-124.138484	43.996118
-124.138191	43.999932
nan nan
-124.138191	43.999932
-124.137018	44.004039
-124.137018	44.007559
-124.136431	44.008439
-124.136137	44.014893
-124.135844	44.01548
-124.134964	44.014599
-124.134084	44.014599
-124.132911	44.013426
-124.132911	44.011666
-124.132031	44.010786
-124.132031	44.009026
-124.131444	44.008439
-124.13115	44.006679
-124.129977	44.005506
-124.12851	44.005506
-124.127044	44.006679
-124.127044	44.007559
-124.126457	44.008439
-124.126163	44.009026
-124.127044	44.009906
-124.127044	44.011666
-124.127924	44.012546
-124.127924	44.013426
-124.129097	44.014599
-124.129977	44.014599
-124.130857	44.01548
-124.131737	44.01548
-124.132617	44.01636
-124.134964	44.01636
-124.135844	44.016946
-124.136724	44.016946
-124.137898	44.018413
-124.137898	44.02164
-124.137018	44.02252
-124.137018	44.024867
-124.136137	44.025747
-124.136137	44.027507
-124.135551	44.028387
-124.135551	44.029854
-124.134671	44.030734
-124.134671	44.033374
-124.133791	44.034254
-124.133791	44.034841
-124.134671	44.035721
-124.134671	44.037481
-124.133791	44.038361
-124.133791	44.045695
-124.132911	44.046575
-124.132911	44.049215
-124.132031	44.050095
-124.132031	44.053322
-124.131444	44.054202
-124.131444	44.061536
-124.130564	44.062416
-124.130564	44.065056
-124.129684	44.065937
-124.129684	44.07503
-124.128804	44.075911
-124.128804	44.081778
-124.127924	44.082364
-124.127924	44.087351
-124.127044	44.088231
-124.127044	44.089992
-124.126163	44.090872
-124.126163	44.093218
-124.125283	44.094099
-124.125577	44.095859
-124.124697	44.096739
-124.124697	44.101726
-124.123817	44.102606
-124.123817	44.105833
-124.125577	44.107299
-124.125577	44.10818
-124.126163	44.10906
-124.126163	44.11082
-124.12587	44.111113
-124.12499	44.111113
-124.124697	44.1117
-124.125577	44.11258
-124.125577	44.11346
-124.123817	44.114927
-124.123817	44.116687
-124.12411	44.11698
-124.12499	44.11698
-124.12587	44.11786
-124.12675	44.11786
-124.127044	44.118447
-124.127044	44.119034
-124.128804	44.120794
-124.127924	44.121674
-124.127924	44.122554
-124.125577	44.124901
-124.125577	44.126661
-124.123817	44.128421
-124.123817	44.129888
-124.12411	44.130474
-124.12499	44.130474
-124.125283	44.130768
-124.125283	44.131648
-124.123817	44.133408
-124.123817	44.134288
-124.12587	44.136342
-124.12851	44.136342
-124.129684	44.137515
-124.129684	44.138395
-124.128217	44.139568
-124.12675	44.139568
-124.126163	44.139862
-124.126457	44.141622
-124.12499	44.142795
-124.123523	44.142795
-124.122056	44.144262
-124.122056	44.147489
-124.121176	44.148369
-124.121176	44.150716
-124.12059	44.151596
-124.120296	44.153356
-124.11971	44.154236
-124.11971	44.156583
-124.11883	44.157463
-124.11883	44.158343
-124.11795	44.159223
-124.11795	44.16157
